timestamp,price,coin
2025-04-01 00:00:00,82514.09365397849,bitcoin
2025-04-02 00:00:00,85237.5876052852,bitcoin
2025-04-03 00:00:00,82526.4221526433,bitcoin
2025-04-04 00:00:00,83163.98757387721,bitcoin
2025-04-05 00:00:00,83852.00765399594,bitcoin
2025-04-06 00:00:00,83595.88550177493,bitcoin
2025-04-07 00:00:00,78211.48358199988,bitcoin
2025-04-08 00:00:00,79179.29226757778,bitcoin
2025-04-09 00:00:00,76329.090356324,bitcoin
2025-04-10 00:00:00,82622.17029546302,bitcoin
2025-04-11 00:00:00,79596.35732250768,bitcoin
2025-04-12 00:00:00,83439.28818043756,bitcoin
2025-04-13 00:00:00,85305.09728392666,bitcoin
2025-04-14 00:00:00,83600.82010054543,bitcoin
2025-04-15 00:00:00,84523.4524914945,bitcoin
2025-04-16 00:00:00,83656.49248858042,bitcoin
2025-04-17 00:00:00,84105.77942167096,bitcoin
2025-04-18 00:00:00,84930.90857600998,bitcoin
2025-04-19 00:00:00,84433.75017215389,bitcoin
2025-04-20 00:00:00,85126.66244301842,bitcoin
2025-04-21 00:00:00,85073.16544858096,bitcoin
2025-04-22 00:00:00,87452.04699068287,bitcoin
2025-04-23 00:00:00,93576.16588573981,bitcoin
2025-04-24 00:00:00,93605.45230873208,bitcoin
2025-04-25 00:00:00,93872.81422867288,bitcoin
2025-04-26 00:00:00,94773.11200643536,bitcoin
2025-04-27 00:00:00,94644.06637120107,bitcoin
2025-04-28 00:00:00,93809.33781968223,bitcoin
2025-04-29 00:00:00,95030.60645474444,bitcoin
2025-04-30 00:00:00,94256.35946318062,bitcoin
2025-05-01 00:00:00,94235.75331048167,bitcoin
2025-05-02 00:00:00,96426.94522273027,bitcoin
2025-05-03 00:00:00,96855.5681343944,bitcoin
2025-05-04 00:00:00,95922.86842404422,bitcoin
2025-05-05 00:00:00,94326.62048529249,bitcoin
2025-05-06 00:00:00,94758.8237105546,bitcoin
2025-05-07 00:00:00,96854.53198815876,bitcoin
2025-05-08 00:00:00,97026.49376966801,bitcoin
2025-05-09 00:00:00,103076.27555512934,bitcoin
2025-05-10 00:00:00,102962.54045692299,bitcoin
2025-05-11 00:00:00,104630.8792994166,bitcoin
2025-05-12 00:00:00,103994.061616746,bitcoin
2025-05-13 00:00:00,102876.8304286011,bitcoin
2025-05-14 00:00:00,104184.49039270742,bitcoin
2025-05-15 00:00:00,103594.42575090709,bitcoin
2025-05-16 00:00:00,103708.85136423641,bitcoin
2025-05-17 00:00:00,103556.03493982446,bitcoin
2025-05-18 00:00:00,103212.36483885496,bitcoin
2025-05-19 00:00:00,106030.6376831359,bitcoin
2025-05-20 00:00:00,105629.41580436694,bitcoin
2025-05-21 00:00:00,106786.71995834043,bitcoin
2025-05-22 00:00:00,109665.86371625263,bitcoin
2025-05-23 00:00:00,111560.356938144,bitcoin
2025-05-24 00:00:00,107216.66856870624,bitcoin
2025-05-25 00:00:00,107831.36374380375,bitcoin
2025-05-26 00:00:00,108861.81037744327,bitcoin
2025-05-27 00:00:00,109377.71513263129,bitcoin
2025-05-28 00:00:00,109068.45694901445,bitcoin
2025-05-29 00:00:00,107838.18431100152,bitcoin
2025-05-30 00:00:00,105745.41660358038,bitcoin
2025-05-31 00:00:00,104010.91956242644,bitcoin
2025-06-01 00:00:00,104687.50742934884,bitcoin
2025-06-02 00:00:00,105710.00593822816,bitcoin
2025-06-03 00:00:00,105884.74263221149,bitcoin
2025-06-04 00:00:00,105434.47745144971,bitcoin
2025-06-05 00:00:00,104812.9182188067,bitcoin
2025-06-06 00:00:00,101650.7387545425,bitcoin
2025-06-07 00:00:00,104409.74967959142,bitcoin
2025-06-08 00:00:00,105681.4546141758,bitcoin
2025-06-09 00:00:00,105692.24740699006,bitcoin
2025-06-10 00:00:00,110261.57485948496,bitcoin
2025-06-11 00:00:00,110212.73252109604,bitcoin
2025-06-12 00:00:00,108679.9760916168,bitcoin
2025-06-13 00:00:00,105979.22902375912,bitcoin
2025-06-14 00:00:00,106045.56440819203,bitcoin
2025-06-15 00:00:00,105482.90611628917,bitcoin
2025-06-16 00:00:00,105554.49383061715,bitcoin
2025-06-17 00:00:00,106951.2720181497,bitcoin
2025-06-18 00:00:00,104683.42479835715,bitcoin
2025-06-19 00:00:00,104722.695052907,bitcoin
2025-06-20 00:00:00,104690.65002458123,bitcoin
2025-06-21 00:00:00,103290.105144757,bitcoin
2025-06-22 00:00:00,101532.5683847329,bitcoin
2025-06-23 00:00:00,100852.58264648831,bitcoin
2025-06-24 00:00:00,105511.62437933135,bitcoin
2025-06-25 00:00:00,105976.06929808448,bitcoin
2025-06-26 00:00:00,107238.53045016268,bitcoin
2025-06-27 00:00:00,106984.01253775663,bitcoin
2025-06-28 00:00:00,107078.91560644074,bitcoin
2025-06-29 00:00:00,107331.58548463577,bitcoin
2025-06-30 00:00:00,108396.61631317894,bitcoin
2025-07-01 00:00:00,107132.79910701896,bitcoin
2025-07-02 00:00:00,105613.39974163055,bitcoin
2025-07-03 00:00:00,108824.44423167943,bitcoin
2025-07-04 00:00:00,109602.20483914016,bitcoin
2025-07-05 00:00:00,108040.8919400104,bitcoin
2025-07-06 00:00:00,108217.46849992426,bitcoin
2025-07-07 00:00:00,109215.19771840284,bitcoin
2025-07-08 00:00:00,108300.71675785031,bitcoin
2025-07-09 00:00:00,108953.19187727802,bitcoin
2025-07-10 00:00:00,111327.53054245669,bitcoin
2025-07-11 00:00:00,115879.65030112496,bitcoin
2025-07-12 00:00:00,117571.02510036016,bitcoin
2025-07-13 00:00:00,117418.95745007684,bitcoin
2025-07-14 00:00:00,119117.55666327637,bitcoin
2025-07-15 00:00:00,119833.67446712355,bitcoin
2025-07-16 00:00:00,117678.19493404306,bitcoin
2025-07-17 00:00:00,118748.1627367753,bitcoin
2025-07-18 00:00:00,119445.36520434043,bitcoin
2025-07-19 00:00:00,117988.94664455787,bitcoin
2025-07-20 00:00:00,117901.62655900871,bitcoin
2025-07-21 00:00:00,117256.9208222684,bitcoin
2025-07-22 00:00:00,117482.46977767294,bitcoin
2025-07-23 00:00:00,119955.79570607653,bitcoin
2025-07-24 00:00:00,118629.05588130427,bitcoin
2025-07-25 00:00:00,118354.43517438594,bitcoin
2025-07-26 00:00:00,117540.80837085741,bitcoin
2025-07-27 00:00:00,117959.54234360624,bitcoin
2025-07-28 00:00:00,119418.91405141471,bitcoin
2025-07-29 00:00:00,118003.30201607826,bitcoin
2025-07-30 00:00:00,117853.30892863822,bitcoin
2025-07-31 00:00:00,117833.24087995925,bitcoin
2025-08-01 00:00:00,115700.00243915782,bitcoin
2025-08-02 00:00:00,113234.6051343189,bitcoin
2025-08-03 00:00:00,112554.90232221723,bitcoin
2025-08-04 00:00:00,114199.10966460757,bitcoin
2025-08-05 00:00:00,115138.68613070177,bitcoin
2025-08-06 00:00:00,114128.35408881678,bitcoin
2025-08-07 00:00:00,115022.09576830892,bitcoin
2025-08-08 00:00:00,117463.47451085235,bitcoin
2025-08-09 00:00:00,116688.36663186055,bitcoin
2025-08-10 00:00:00,116510.08393213755,bitcoin
2025-08-11 00:00:00,119266.92516880555,bitcoin
2025-08-12 00:00:00,118773.79960860992,bitcoin
2025-08-13 00:00:00,120202.53485503166,bitcoin
2025-08-14 00:00:00,123560.99363577305,bitcoin
2025-08-15 00:00:00,118405.59579823953,bitcoin
2025-08-16 00:00:00,117339.79190213277,bitcoin
2025-08-17 00:00:00,117501.21653394958,bitcoin
2025-08-18 00:00:00,117542.83687778088,bitcoin
2025-08-19 00:00:00,116256.41276740946,bitcoin
2025-08-20 00:00:00,112778.34483555844,bitcoin
2025-08-21 00:00:00,114252.39755195397,bitcoin
2025-08-22 00:00:00,112414.39987336512,bitcoin
2025-08-23 00:00:00,116834.24948202295,bitcoin
2025-08-24 00:00:00,115359.98346714744,bitcoin
2025-08-25 00:00:00,113399.54847314971,bitcoin
2025-08-26 00:00:00,110185.35443900425,bitcoin
2025-08-27 00:00:00,111842.70999260596,bitcoin
2025-08-28 00:00:00,111216.08479629169,bitcoin
2025-08-29 00:00:00,112525.59740669793,bitcoin
2025-08-30 00:00:00,108480.30666639366,bitcoin
2025-08-31 00:00:00,108781.95727925687,bitcoin
2025-09-01 00:00:00,108253.36092385623,bitcoin
2025-09-02 00:00:00,109162.68557992298,bitcoin
2025-09-03 00:00:00,111190.18209845416,bitcoin
2025-09-04 00:00:00,111711.51977725117,bitcoin
2025-09-05 00:00:00,110724.736377486,bitcoin
2025-09-06 00:00:00,110662.18112628513,bitcoin
2025-09-07 00:00:00,110209.1888247784,bitcoin
2025-09-07 14:54:02,111139.33929896465,bitcoin
2024-09-08 00:00:00,2272.6972849951912,ethereum
2024-09-09 00:00:00,2296.4029520764498,ethereum
2024-09-10 00:00:00,2359.565766831627,ethereum
2024-09-11 00:00:00,2389.4740111256497,ethereum
2024-09-12 00:00:00,2342.9639236941434,ethereum
2024-09-13 00:00:00,2362.300238174588,ethereum
2024-09-14 00:00:00,2445.08621032297,ethereum
2024-09-15 00:00:00,2418.0828083179904,ethereum
2024-09-16 00:00:00,2322.6433317480564,ethereum
2024-09-17 00:00:00,2295.1348386540835,ethereum
2024-09-18 00:00:00,2341.0924132597524,ethereum
2024-09-19 00:00:00,2361.960992100706,ethereum
2024-09-20 00:00:00,2465.2347833172967,ethereum
2024-09-21 00:00:00,2557.6218555442515,ethereum
2024-09-22 00:00:00,2614.599604753501,ethereum
2024-09-23 00:00:00,2582.847683741262,ethereum
2024-09-24 00:00:00,2647.9931622033255,ethereum
2024-09-25 00:00:00,2653.844345308008,ethereum
2024-09-26 00:00:00,2578.566359563475,ethereum
2024-09-27 00:00:00,2630.94983700893,ethereum
2024-09-28 00:00:00,2698.1928212346033,ethereum
2024-09-29 00:00:00,2680.218702062471,ethereum
2024-09-30 00:00:00,2659.611211611689,ethereum
2024-10-01 00:00:00,2597.3411516834435,ethereum
2024-10-02 00:00:00,2451.631522589772,ethereum
2024-10-03 00:00:00,2365.231040243019,ethereum
2024-10-04 00:00:00,2348.0048369247393,ethereum
2024-10-05 00:00:00,2416.9184055552637,ethereum
2024-10-06 00:00:00,2415.4038137445546,ethereum
2024-10-07 00:00:00,2438.030912544012,ethereum
2024-10-08 00:00:00,2422.7506412955013,ethereum
2024-10-09 00:00:00,2441.4651696200294,ethereum
2024-10-10 00:00:00,2367.615096789395,ethereum
2024-10-11 00:00:00,2381.7817088014776,ethereum
2024-10-12 00:00:00,2435.7137843692162,ethereum
2024-10-13 00:00:00,2477.6130275578225,ethereum
2024-10-14 00:00:00,2466.8607267086663,ethereum
2024-10-15 00:00:00,2628.504376157751,ethereum
2024-10-16 00:00:00,2602.0760435960988,ethereum
2024-10-17 00:00:00,2611.700159182395,ethereum
2024-10-18 00:00:00,2603.1202923346113,ethereum
2024-10-19 00:00:00,2643.156520987104,ethereum
2024-10-20 00:00:00,2649.979289580214,ethereum
2024-10-21 00:00:00,2742.9591411600395,ethereum
2024-10-22 00:00:00,2665.731938974013,ethereum
2024-10-23 00:00:00,2619.5653130506435,ethereum
2024-10-24 00:00:00,2524.1038563091197,ethereum
2024-10-25 00:00:00,2536.234041319884,ethereum
2024-10-26 00:00:00,2422.09328922875,ethereum
2024-10-27 00:00:00,2479.3736032443317,ethereum
2024-10-28 00:00:00,2505.502947138879,ethereum
2024-10-29 00:00:00,2564.8138556782997,ethereum
2024-10-30 00:00:00,2638.637351278122,ethereum
2024-10-31 00:00:00,2657.6141818494384,ethereum
2024-11-01 00:00:00,2514.750787241073,ethereum
2024-11-02 00:00:00,2513.8372870612066,ethereum
2024-11-03 00:00:00,2491.352150058657,ethereum
2024-11-04 00:00:00,2456.979687344711,ethereum
2024-11-05 00:00:00,2395.9472139132804,ethereum
2024-11-06 00:00:00,2422.368479855642,ethereum
2024-11-07 00:00:00,2720.6217450068793,ethereum
2024-11-08 00:00:00,2894.9718733838376,ethereum
2024-11-09 00:00:00,2960.9593369382137,ethereum
2024-11-10 00:00:00,3130.035524073996,ethereum
2024-11-11 00:00:00,3191.9044555518153,ethereum
2024-11-12 00:00:00,3372.7914863430115,ethereum
2024-11-13 00:00:00,3260.934386131155,ethereum
2024-11-14 00:00:00,3191.8991843987947,ethereum
2024-11-15 00:00:00,3059.812296932496,ethereum
2024-11-16 00:00:00,3093.913043390382,ethereum
2024-11-17 00:00:00,3133.8802234191417,ethereum
2024-11-18 00:00:00,3075.534532601624,ethereum
2024-11-19 00:00:00,3209.4239073326826,ethereum
2024-11-20 00:00:00,3112.9098010150224,ethereum
2024-11-21 00:00:00,3075.193856649331,ethereum
2024-11-22 00:00:00,3365.9369715466096,ethereum
2024-11-23 00:00:00,3327.7571951719624,ethereum
2024-11-24 00:00:00,3394.036961782547,ethereum
2024-11-25 00:00:00,3368.7027619429946,ethereum
2024-11-26 00:00:00,3417.291223691937,ethereum
2024-11-27 00:00:00,3325.636532587645,ethereum
2024-11-28 00:00:00,3666.1884904377557,ethereum
2024-11-29 00:00:00,3579.2407862474997,ethereum
2024-11-30 00:00:00,3598.1933212253616,ethereum
2024-12-01 00:00:00,3709.9094391073327,ethereum
2024-12-02 00:00:00,3708.8072387383017,ethereum
2024-12-03 00:00:00,3643.855375704235,ethereum
2024-12-04 00:00:00,3625.7104579497204,ethereum
2024-12-05 00:00:00,3839.443460715871,ethereum
2024-12-06 00:00:00,3796.8688671601276,ethereum
2024-12-07 00:00:00,4013.726145388712,ethereum
2024-12-08 00:00:00,4000.992076502189,ethereum
2024-12-09 00:00:00,4015.7820212328807,ethereum
2024-12-10 00:00:00,3713.3138979971745,ethereum
2024-12-11 00:00:00,3626.5886417774996,ethereum
2024-12-12 00:00:00,3828.1075883404096,ethereum
2024-12-13 00:00:00,3878.850012073054,ethereum
2024-12-14 00:00:00,3907.4296595053356,ethereum
2024-12-15 00:00:00,3866.9958020348054,ethereum
2024-12-16 00:00:00,3961.3154661802305,ethereum
2024-12-17 00:00:00,3992.857195846062,ethereum
2024-12-18 00:00:00,3879.4062240100893,ethereum
2024-12-19 00:00:00,3628.2624780444953,ethereum
2024-12-20 00:00:00,3434.6754695380805,ethereum
2024-12-21 00:00:00,3468.658920056454,ethereum
2024-12-22 00:00:00,3337.5972231166807,ethereum
2024-12-23 00:00:00,3275.8894274015142,ethereum
2024-12-24 00:00:00,3414.6414419807993,ethereum
2024-12-25 00:00:00,3497.555287927574,ethereum
2024-12-26 00:00:00,3494.5109273631047,ethereum
2024-12-27 00:00:00,3327.7897761683494,ethereum
2024-12-28 00:00:00,3328.6111553091764,ethereum
2024-12-29 00:00:00,3397.8341205085153,ethereum
2024-12-30 00:00:00,3357.330742971463,ethereum
2024-12-31 00:00:00,3359.513941757392,ethereum
2025-01-01 00:00:00,3336.6175137659498,ethereum
2025-01-02 00:00:00,3348.967247123586,ethereum
2025-01-03 00:00:00,3448.140436960939,ethereum
2025-01-04 00:00:00,3604.2913795931763,ethereum
2025-01-05 00:00:00,3660.37804173532,ethereum
2025-01-06 00:00:00,3635.8549961807084,ethereum
2025-01-07 00:00:00,3687.1447140588307,ethereum
2025-01-08 00:00:00,3380.0211263090155,ethereum
2025-01-09 00:00:00,3325.1300293537356,ethereum
2025-01-10 00:00:00,3219.09284475812,ethereum
2025-01-11 00:00:00,3269.1759954060667,ethereum
2025-01-12 00:00:00,3283.591322828503,ethereum
2025-01-13 00:00:00,3264.070968533687,ethereum
2025-01-14 00:00:00,3134.5520394596483,ethereum
2025-01-15 00:00:00,3224.8006483414138,ethereum
2025-01-16 00:00:00,3447.0340476747956,ethereum
2025-01-17 00:00:00,3309.4466139900196,ethereum
2025-01-18 00:00:00,3477.284285084809,ethereum
2025-01-19 00:00:00,3309.0995676199964,ethereum
2025-01-20 00:00:00,3208.1365439891497,ethereum
2025-01-21 00:00:00,3263.069869880814,ethereum
2025-01-22 00:00:00,3326.0285404709143,ethereum
2025-01-23 00:00:00,3237.2996671291435,ethereum
2025-01-24 00:00:00,3332.580893146162,ethereum
2025-01-25 00:00:00,3311.8499838687,ethereum
2025-01-26 00:00:00,3320.1314101789453,ethereum
2025-01-27 00:00:00,3232.2767744705584,ethereum
2025-01-28 00:00:00,3173.5346079397173,ethereum
2025-01-29 00:00:00,3076.4937692857234,ethereum
2025-01-30 00:00:00,3114.4358854363104,ethereum
2025-01-31 00:00:00,3248.249484352305,ethereum
2025-02-01 00:00:00,3296.390634843652,ethereum
2025-02-02 00:00:00,3125.0386801320924,ethereum
2025-02-03 00:00:00,2862.6976188716285,ethereum
2025-02-04 00:00:00,2877.8138239498767,ethereum
2025-02-05 00:00:00,2740.3809762760143,ethereum
2025-02-06 00:00:00,2790.5521609256075,ethereum
2025-02-07 00:00:00,2686.662316793651,ethereum
2025-02-08 00:00:00,2623.4507017824767,ethereum
