Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2020-04-30,170.94061279296875,172.07568968930045,168.09811022587695,171.6941529490689,53875900
2020-05-01,166.5147705078125,170.39695969444045,165.9805985317826,167.6880101692875,39370500
2020-05-04,170.58773803710938,170.7403586105594,165.78030641102487,166.43846989866657,30372900
2020-05-05,172.4191131591797,175.17575814112513,171.59879590392794,172.28557381784552,36839200
2020-05-06,174.1169891357422,175.70039469195763,173.24899063260753,173.67822322069787,32139300
2020-05-07,175.12808227539062,176.0342431587368,174.1551444420004,175.67177298351953,28316000
2020-05-08,176.15826416015625,176.46350531777247,174.89918077173803,176.4444241067466,30877800
2020-05-11,178.12322998046875,178.85768926144874,174.4127274875704,174.6988728933028,30892700
2020-05-12,174.08834838867188,178.409317263946,173.8880466699136,178.18040101393655,32038200
2020-05-13,171.45570373535156,175.55728954510565,168.39381800449593,174.12650481296086,44711500
2020-05-14,172.19976806640625,172.35238864853284,167.57355673425494,169.34773097605216,41873900
2020-05-15,174.70835876464844,178.4283932657609,168.83259927418283,170.79754132116506,46610400
2020-05-18,176.3776397705078,177.60810846674812,175.47147884788774,177.17887587758048,35264500
2020-05-19,175.15672302246094,177.98967878872068,175.02318365708535,176.4921166762167,26799100
2020-05-20,177.5862274169922,177.76796724303873,175.94102370099318,176.7731854358045,31261300
2020-05-21,175.45318603515625,178.55229364702774,175.31927478869935,177.33751795723427,29119500
2020-05-22,175.52976989746094,176.43846930943636,174.60195072593385,175.22369319703472,20826900
2020-05-26,173.67408752441406,178.38969001893545,173.22452520768616,178.2366444227661,36073600
2020-05-27,173.9036407470703,174.07582069099803,168.9202157733847,172.36365410439458,39517100
2020-05-28,173.51150512695312,176.14191667686424,172.53587207882768,172.8802174473527,33810200
2020-05-29,175.28103637695312,176.2566838857437,172.56454250840076,174.78364544763582,42130400
2020-06-01,174.87933349609375,175.0419390104129,173.5689149073107,174.6019364576636,22622400
2020-06-02,176.8688507080078,176.95493338896287,173.4636662169493,176.23754852387248,30794600
2020-06-03,177.29928588867188,177.85406529157166,175.59669357418727,176.78277518679027,27311000
2020-06-04,174.96539306640625,177.75840986334956,174.3723595519527,176.28538595494675,28761800
2020-06-05,179.0592803955078,179.56623125864076,174.0949742119662,174.67844788777276,39893600
2020-06-08,180.1688232421875,180.35056308169897,176.4192933264842,177.8540630970701,33211600
2020-06-09,181.54620361328125,182.40705963306385,179.11665197439055,179.82447697848326,29783900
2020-06-10,188.28005981445312,189.88700962289897,182.7035859580672,182.81837746989203,43872300
2020-06-11,178.16969299316406,187.2469926537874,177.97839329890004,184.73137321351481,52854700
2020-06-12,179.5758056640625,183.3827243729169,177.12711944513842,182.25403113045203,43373600
2020-06-15,180.7235870361328,182.52183633049643,176.0079698743915,176.5531893458564,32770200
2020-06-16,185.1522674560547,187.07485373715943,183.13402401668807,184.501830889387,42556700
2020-06-17,185.79315185546875,187.78270130526218,185.26706661233482,186.54879095361756,25687800
2020-06-18,187.7826690673828,187.94527455184777,185.56355154831002,185.56355154831002,23061600
2020-06-19,186.6634979248047,190.6234609873106,185.91741898514627,189.9539048357235,44441100
2020-06-22,191.847900390625,192.0296256773341,186.7401077223596,187.2757528932072,32818900
2020-06-23,193.1295928955078,195.08087349436173,192.6704560291143,193.30175827397997,30917400
2020-06-24,189.23658752441406,194.41132797357815,188.0122516696162,192.83308686871308,36740600
2020-06-25,191.6278533935547,191.88611604746586,186.96963872148407,189.19831625692245,27803900
2020-06-26,187.79225158691406,191.19743648447002,186.40531026788494,191.04439085879164,54675800
2020-06-29,189.81051635742188,189.89659905826412,185.13316654026133,187.26618727857752,26701600
2020-06-30,194.6599884033203,195.51128453394895,189.14091796547544,189.2748292243867,34310300
2020-07-01,195.79823303222656,197.3764884396813,192.99565659222597,194.3060748980744,32061200
2020-07-02,197.29037475585938,198.97384705044735,196.08517357742267,196.73559544016385,29315800
2020-07-06,201.53733825683594,201.94864654263486,199.040838097948,199.74866315512804,31897600
2020-07-07,199.1939239501953,205.3347384857309,198.94523570999291,201.2982505998895,33600700
2020-07-08,203.57470703125,203.98600070340453,199.614742949089,200.93473584155373,33600000
2020-07-09,204.9999237060547,206.97033863660073,202.27385514588218,206.92251005576313,33121700
2020-07-10,204.37820434570312,204.77037831937827,201.90083828899782,204.33037575948305,26177600
2020-07-13,198.06517028808594,206.41552538167485,197.5199508273068,205.1529211115956,38135600
2020-07-14,199.28952026367188,199.76777683776734,193.2443501613937,197.16605990706944,37591800
2020-07-15,198.99302673339844,202.13996376214706,196.11392686464205,200.4469310815335,32179400
2020-07-16,195.05221557617188,196.75480830244825,193.51222838046834,196.46785135633993,29940700
2020-07-17,194.05743408203125,196.12349183591095,192.63222392916987,195.57828681322627,31635300
2020-07-20,202.39825439453125,203.06781089887468,194.1817926636832,196.0852597073226,36884800
2020-07-21,199.67213439941406,204.63644033959972,198.98344371434592,204.36861780598804,37990400
2020-07-22,202.54171752929688,203.06780283153716,199.3278318408903,200.10260537908212,49605700
2020-07-23,193.73219299316406,201.7477789369592,193.35915339838218,198.17998849504676,67457000
2020-07-24,192.5460968017578,194.03825495562663,188.92090385040757,191.7043605733263,39827000
2020-07-27,194.98524475097656,195.10002167809546,192.12526468997373,192.70873839488618,30160900
2020-07-28,193.23480224609375,195.79825063622013,192.96697971563972,194.75565474300754,23251400
2020-07-29,195.1860809326172,195.75042021682404,193.22522595682696,193.6939226783325,19632600
2020-07-30,195.03306579589844,195.56872553071244,190.89137584335845,192.25918292512267,25079600
2020-07-31,196.0948028564453,196.18090015305836,190.3557225741938,195.51132911060697,51044000
2020-08-03,207.1233673095703,208.17553769511278,201.28864539449287,202.3216814288709,78983000
2020-08-04,204.01466369628906,205.43031353053834,201.1642588704299,204.85639985770962,49280100
2020-08-05,203.67991638183594,205.6503311731883,202.36949801181146,205.5546740182705,28806400
2020-08-06,206.941650390625,206.96077014732592,202.3503838069045,203.10602286314568,32656800
2020-08-07,203.23988342285156,206.31985653032618,201.75728531536538,205.50682921638443,27820400
2020-08-10,199.1939239501953,202.66607240909465,197.3765542516496,202.46519816471968,36716500
2020-08-11,194.53565979003906,198.6199606560436,194.30609136716086,198.1512785277796,36446500
2020-08-12,200.09300231933594,201.1355982236345,195.8460812980744,196.36259201366113,28013100
2020-08-13,199.62432861328125,202.15909768935222,199.09824336389028,200.33215373021045,22588900
2020-08-14,199.81561279296875,200.47560927303832,198.48605995458004,199.68170152130492,17958900
2020-08-17,201.1356201171875,202.0060507427811,199.8347614158808,200.48519806415166,20184800
2020-08-18,202.29296875,203.12513050933927,200.11211996362437,201.37470971588974,21336200
2020-08-19,201.065673828125,203.36686345626708,200.63420534488392,202.7819794050471,27627600
2020-08-20,205.74476623535156,206.14747116755194,200.30822770487376,200.9122777879167,26981500
2020-08-21,204.2490234375,207.34602587776538,204.08602484911938,205.0544333908572,36249300
2020-08-24,204.8914031982422,206.64605544559268,203.6832738240419,205.94610236575727,25460100
2020-08-25,207.55691528320312,207.69115024090212,204.32567868183335,204.32567868183335,23043700
2020-08-26,212.04425048828125,212.9455487864781,208.41030833185587,208.9089016813827,39600800
2020-08-27,217.25067138671875,221.63249606861132,210.36629707415054,213.71260314885245,57602200
2020-08-28,219.4846954345703,221.14345905034702,217.25063080624633,218.78474245551823,26292900
2020-08-31,216.24388122558594,219.28335584643918,215.0741131215965,217.65335566841725,28774200
2020-09-01,217.9122772216797,218.08485879041012,215.1892016607424,216.2247349646736,25725500
2020-09-02,222.11192321777344,223.27210852062112,217.9889852351546,218.58345236872887,34080800
2020-09-03,208.35275268554688,219.86823993863055,206.1091048649001,219.82989336183493,58400300
2020-09-04,205.42835998535156,209.3691333105479,196.7414034395723,206.24336749911004,59664100
2020-09-08,194.3155517578125,201.38209000793702,193.8744856529957,197.997437643837,52924300
2020-09-09,202.59022521972656,205.99405853242104,198.18921986500675,199.05217155822652,45679000
2020-09-10,196.91395568847656,205.8981590864597,195.705841025255,204.61332200974817,35461500
2020-09-11,195.62913513183594,200.03973759723792,192.95401884082327,198.66860973787706,33620100
2020-09-14,196.95233154296875,200.5862734198402,195.629147791618,195.8305075657206,30375800
2020-09-15,200.18353271484375,201.1423579561757,198.4097001661748,199.83835504274376,21823900
2020-09-16,196.60716247558594,201.97657624532405,196.2140405277088,201.94781265211503,26328100
2020-09-17,194.5552978515625,195.916828390825,191.72676537623815,191.81305616529662,34011300
2020-09-18,192.1390380859375,195.26480389569204,188.16950116879477,194.4498110128883,55225300
2020-09-21,194.20050048828125,194.363513689872,188.29414682687468,189.07079310162283,39839700
2020-09-22,198.8795623779297,199.53157125670091,193.75943826186247,196.61673385251396,33517100
2020-09-23,192.33079528808594,199.53158384790459,191.79385537198814,199.3398070517136,30803800
2020-09-24,194.82369995117188,197.10570867010526,190.99798203363858,191.62122720865167,31202500
2020-09-25,199.26309204101562,200.4328455125299,194.20048071309097,195.16890368391725,29437300
2020-09-28,200.81637573242188,203.81750364143744,199.49319211979287,202.19708652290205,32004900
2020-09-29,198.7261505126953,201.4204622220947,198.29468200146903,200.73010675192674,24221900
2020-09-30,201.66978454589844,203.25184088930746,198.0358274307578,199.17683220363017,33829100
2020-10-01,203.71206665039062,205.17906845521924,202.6190061952141,204.69965571820293,27158400
2020-10-02,197.7001953125,202.30255978020878,197.07695007543285,199.43566680293182,33154800
2020-10-05,201.71771240234375,201.74647599676422,198.4576969397012,198.68782032558104,21331600
2020-10-06,197.4317626953125,201.52593705627382,196.3866464091008,200.22194841840562,28554300
2020-10-07,201.1903533935547,201.45882335907402,198.2084055482004,198.5344027019716,25681100
2020-10-08,201.909423828125,202.49430781853212,199.74248402015564,201.84229903767078,19925800
2020-10-09,206.9241180419922,206.9720622405995,202.5326957249404,202.5326957249404,26458000
2020-10-12,212.283935546875,214.64265244429112,207.882930516998,209.78140069312866,40461400
2020-10-13,213.68386840820312,215.93711436354207,211.35391465113807,213.5496334128117,28950800
2020-10-14,211.7661895751953,214.9878436739825,210.107425642433,213.81807545397245,23421700
2020-10-15,210.61558532714844,211.286760163365,207.1158639310317,208.16099470869122,22733100
2020-10-16,210.61558532714844,213.13728611397025,210.28958821105957,211.08540039724295,26057900
2020-10-19,205.39959716796875,213.1469088650928,204.92018442406638,211.34431226625483,27625800
2020-10-20,205.81187438964844,208.4198807511348,204.3161090474314,206.9145324215244,22753500
2020-10-21,205.95570373535156,207.98840894984195,204.3448694172439,204.3448694172439,22724900
2020-10-22,206.04197692871094,207.16380082194547,202.98332175024004,205.1214981639855,22351500
2020-10-23,207.3268585205078,207.3748027273349,204.38327149195126,206.17627070924624,18879600
2020-10-26,201.4300537109375,207.4322958032438,199.53158340310517,205.04482977945148,37111600
2020-10-27,204.469482421875,205.83101250695944,201.6697144768477,202.87782901221536,36700300
2020-10-28,194.33473205566406,200.24110024392866,193.77862617846768,199.1192762411455,51195600
2020-10-29,196.29075622558594,198.82205494353832,194.99633595698424,195.6675255069353,31432600
2020-10-30,194.13340759277344,195.87846246175886,191.4007489608777,195.1209967251671,36953700
2020-11-02,193.9991455078125,196.82767752002246,191.88013493015848,195.87843510424747,30842200
2020-11-03,197.93032836914062,199.55074570208873,194.7566185066281,195.49491819127326,27512000
2020-11-04,207.48020935058594,209.33074981660755,203.6736716791737,205.20779803554873,42311800
2020-11-05,214.0961151123047,214.89194194247165,212.04422936084907,212.89758337359194,36080100
2020-11-06,214.5084228515625,215.12207053147654,209.05270390346763,213.10853130929766,25231900
2020-11-09,209.39788818359375,218.72725565955997,208.90889247401392,215.19878504738315,44395000
2020-11-10,202.32174682617188,207.585703654654,201.08486847045984,205.66805281257865,44045100
2020-11-11,207.6336669921875,209.06230763770108,203.46277017398026,203.6449493616537,29440800
2020-11-12,206.56936645507812,210.08825425706146,205.6297215689271,208.2664916734297,21593900
2020-11-13,207.59530639648438,208.4678411239819,205.34207522093908,207.45148842184906,18621100
2020-11-16,208.28565979003906,208.7746701597939,205.6872508716212,206.0228310191519,24953300
2020-11-17,205.6297149658203,208.71711949260344,205.26535660858772,207.20218813788108,24154100
2020-11-18,202.91871643066406,206.8505754409513,202.77450729205842,205.38934124888527,28372800
2020-11-19,204.20689392089844,204.79330918783896,201.81316314230858,203.20711141223435,24792700
2020-11-20,202.25540161132812,205.04326905705003,201.88048130423013,203.99541674603475,22843100
2020-11-23,201.98626708984375,204.08197210904865,200.11166519908244,202.79378564758397,25683500
2020-11-24,205.5912628173828,205.9661831708243,200.7845840969435,201.48635508285824,33979700
2020-11-25,205.60084533691406,206.96594016357292,204.24537325454432,206.79290679217922,21012900
2020-11-27,206.9082794189453,207.90807676542295,205.76428758442702,206.54298182630274,14512200
2020-11-30,205.79315185546875,206.45646120377745,202.6880268091678,205.82199075457697,33064800
2020-12-01,207.85037231445312,208.91745539556217,205.1009519674669,206.21609009254752,30904500
2020-12-02,207.04287719726562,207.13901664044988,204.57225193068112,206.57183206459354,23724500
2020-12-03,205.95651245117188,208.01376973103922,205.38931338637457,206.312201874277,25120900
2020-12-04,206.0718994140625,207.05246583148178,204.93751578041724,205.93731301706904,24666000
2020-12-07,206.0045928955078,207.20626235832566,204.7548683892306,206.08150150138616,24620000
2020-12-08,207.65811157226562,208.5617694437516,204.6587489935617,205.69699327130186,23284100
2020-12-09,203.61085510253906,206.90822871749884,203.0436706968055,206.84094286250738,32440600
2020-12-10,202.38034057617188,204.84135695118508,202.2265233855299,203.58200987403492,26733300
2020-12-11,205.01446533203125,205.0721578012506,201.02492767033132,201.92858566010742,30979400
2020-12-14,205.91807556152344,207.85036943964792,204.64912024059765,204.86061523888804,28798400
2020-12-15,205.85079956054688,207.09091604736759,204.03387583824556,206.8505821440536,27000600
2020-12-16,210.8016815185547,211.59959187346084,206.41799327328266,206.4468321694633,35023300
2020-12-17,210.93624877929688,212.34941323916237,209.49424542586814,211.36884685156218,32515800
2020-12-18,210.13836669921875,211.1958418345156,207.66774158321599,210.13836669921875,63354900
2020-12-21,213.98370361328125,215.33919043070517,208.87901354427856,209.1385782828704,37181900
2020-12-22,215.28152465820312,216.9061843808769,213.27233651295927,214.07985500164784,22612200
2020-12-23,212.4744415283203,214.91622799345612,212.2629464799046,214.48362981944945,18699600
2020-12-24,214.1374969482422,214.96424612029446,212.64742388981097,212.85891888746272,10550600
2020-12-28,216.26206970214844,217.2906911980974,214.39707623360107,215.7717791429796,17933500
2020-12-29,215.48338317871094,218.3962290665934,214.93542947811645,217.55987173308796,17403200
2020-12-30,213.10888671875,216.90617439367813,212.90701444028235,216.52163131999487,20272300
2020-12-31,213.82028198242188,214.3778584417663,211.18621691630892,213.12811911349903,20942100
2021-01-04,209.27313232421875,214.37782160373663,206.50448132428392,213.9259927344746,37130100
2021-01-05,209.47499084472656,210.07102880465888,207.36005576670914,208.85973673714304,23823000
2021-01-06,204.04348754882812,208.1195559024271,203.74547585042015,203.96657893813935,35930700
2021-01-07,209.84994506835938,210.8593503984707,205.44704085761094,205.76426870218953,27694500
2021-01-08,211.12852478027344,212.0514134324191,208.6386690377971,210.2248669478522,22956200
2021-01-11,209.0808868408203,210.44598164507218,208.3502623900818,210.0229916301851,23031300
2021-01-12,206.6199188232422,208.7060306436626,205.07218209973956,208.12922323368488,23249300
2021-01-13,207.97535705566406,208.37911628016133,205.65853455119372,205.74506591051468,20087100
2021-01-14,204.78372192382812,209.0520545079318,204.51454911841776,207.5619813337417,29480800
2021-01-15,204.4280242919922,206.21610922436778,203.83200087080638,205.26439629941862,31746500
2021-01-19,208.0714874267578,208.59060221597767,204.40880100018782,205.48549221860986,30480900
2021-01-20,215.666015625,217.05994925074904,208.8885970053319,209.28274810474443,37777300
2021-01-21,216.2716522216797,217.55023021829834,213.82024372196176,216.01208752507486,30709400
2021-01-22,217.21377563476562,221.17448827697592,217.06958116245943,218.30008955552947,30172700
2021-01-25,220.65538024902344,220.89571417206457,215.55069007064066,220.2612290947195,33152100
2021-01-26,223.3471221923828,225.12558441420293,221.1841168940043,222.89529324543827,49169600
2021-01-27,223.89505004882812,231.14352851501565,221.24176913669046,228.79786735977868,69870600
2021-01-28,229.6919403076172,233.25850234162178,226.00041460275892,226.50031329263115,49111200
2021-01-29,222.99143981933594,228.81713192909436,222.4050244440305,226.865621593154,42503100
2021-02-01,230.38409423828125,233.1239068460614,223.4432493228023,225.9715669034434,33314200
2021-02-02,230.24948120117188,232.94122377899794,229.4611936474812,231.97028011673513,25916300
2021-02-03,233.6045684814453,235.61375651700394,230.00916778453657,230.30719416490047,27158100
2021-02-04,232.65283203125,233.83528542530067,231.07624217466682,233.2777089960579,25296100
2021-02-05,232.83551025390625,233.87375459980734,231.12433383255606,232.86434915222415,18054800
2021-02-08,233.09507751464844,234.25828554283157,231.4992566694059,233.74877877531017,22211900
2021-02-09,234.3447723388672,235.296485150231,232.04718094927526,232.51822598316113,23565000
2021-02-10,233.43150329589844,236.41163467412474,231.5761180724798,235.52720773594567,22186700
2021-02-11,235.0369873046875,235.67145776354957,232.7874504582539,235.31576822325206,15751100
2021-02-12,235.5176544189453,235.81566615917376,233.34502620134742,234.49862618593036,16561100
2021-02-16,234.2775115966797,236.61356501974242,233.52767090997287,235.55608986217183,26728500
2021-02-17,235.29885864257812,235.40484970887286,232.15769158186703,232.52384521135843,21653500
2021-02-18,234.90377807617188,235.0386744478953,232.08058447417395,232.98632355686053,16925600
2021-02-19,232.18661499023438,234.97127354610058,231.42540235409896,234.8652824715477,25262600
2021-02-22,225.96205139160156,229.2573898424661,223.92896078770121,228.7659847524381,36446900
2021-02-23,224.76727294921875,226.27040833152452,220.3927484877867,221.9344340967485,30228700
2021-02-24,226.0006103515625,226.62691184556778,220.65290597795175,221.6260859908562,26339700
2021-02-25,220.64328002929688,226.0391502353063,219.57373913394193,223.6206454640999,39542200
2021-02-26,223.90968322753906,226.79068741105286,221.17319091489034,223.0906601042904,37819200
2021-03-01,228.30348205566406,228.81416225129144,224.6516202387032,227.30138207369913,25324000
2021-03-02,225.3453826904297,228.65036608626744,224.94069354651947,228.37092841617996,22812500
2021-03-03,219.26539611816406,225.0659701891596,218.97632822975632,223.69773120014005,34029500
2021-03-04,218.46563720703125,224.01569334198643,216.08566807744373,218.47528211448403,44727800
2021-03-05,223.1581573486328,224.76728387858142,218.20551156996922,221.1539718405699,41872800
2021-03-08,219.1016082763672,224.86363248546377,218.8510905986167,222.93653271094007,35267400
2021-03-09,225.25868225097656,226.80036788855628,223.22559148393768,224.39149326896538,33080500
2021-03-10,223.94822692871094,228.36128646522027,223.58207332574838,228.36128646522027,29746800
2021-03-11,228.486572265625,230.45220741847595,225.7693547309097,226.39567093202942,29907600
2021-03-12,227.15687561035156,227.22433115664796,224.72872588794664,225.48029358968563,22653700
2021-03-15,226.25112915039062,226.61728278402174,223.3604797125114,226.3956704438466,26034900
2021-03-16,229.04539489746094,231.30972776454007,227.33990789184233,227.66751124582981,28092200
2021-03-17,228.39981079101562,229.85478022457033,224.72868884474298,227.5422521597409,29562100
2021-03-18,222.31021118164062,225.65373016609632,221.93442734749217,224.0831392862076,34833000
2021-03-19,221.95372009277344,223.9964411275922,220.990170215579,222.59929674618115,46430700
2021-03-22,227.38812255859375,228.26494170247523,221.75135034845343,221.8766165272664,30127000
2021-03-23,228.92018127441406,232.26370051990457,228.42877613065596,228.83346531421046,31638400
2021-03-24,226.87742614746094,229.32483599524002,226.7425297732149,229.18030941662,25620100
2021-03-25,223.8711395263672,228.3034741413882,223.12921682416135,226.72325318085586,34061900
2021-03-26,227.86029052734375,228.08191760412024,223.10999627964145,223.10999627964145,25479900
2021-03-29,226.6654815673828,228.1686170443664,223.42795334672408,227.96626509818577,25227500
2021-03-30,223.3990478515625,225.3261476313384,222.67638543414654,225.0178046093241,24792000
2021-03-31,227.1761016845703,230.38472373518223,223.91929921166198,224.42034913886343,43623500
2021-04-01,233.51629638671875,233.98842637192715,229.37302936873,229.77771851430987,30338000
2021-04-05,239.99136352539062,240.84892228709435,233.85354110259084,233.91135174004893,36910600
2021-04-06,238.82540893554688,240.30926887830887,237.88113442651652,238.58452153101666,22931900
2021-04-07,240.79104614257812,241.7835010831541,238.1798348843017,238.77723094879585,22719800
2021-04-08,244.0189666748047,244.87652533779865,242.8145295243861,243.5564669257725,23625200
2021-04-09,246.5242156982422,246.6591120785743,243.2385074384209,243.6528267842257,24326800
2021-04-12,246.58204650878906,248.277903660416,245.33905896446214,245.42578962524593,27148700
2021-04-13,249.06797790527344,249.74247452603694,247.46848171177655,247.88283047292305,23837500
2021-04-14,246.273681640625,249.39557347884994,245.85936229769126,248.0948048163931,23070900
2021-04-15,250.04116821289062,250.45548756154315,248.33569568609872,248.52838799920875,25627500
